Distrito;Serviço;Quantidade;Porcentagem
JARDIM SAO LUIS;Manutenção de placa com nome de rua;7;0.04437119675456389
JARDIM SAO LUIS;Ônibus - Solicitar reparo de problemas mecânicos;7;0.04437119675456389
JARDIM SAO LUIS;Árvore em área interna - Comunicar remoção ou poda emergencial à Prefeitura;6;0.03803245436105476
JARDIM SAO LUIS;Reclamações sobre coleta seletiva;6;0.03803245436105476
JARDIM SAO LUIS;Parques ? Reclamar sobre manutenção e limpeza;6;0.03803245436105476
JARDIM SAO LUIS;Avisar  sobre animal encontrado com Registro Geral do Animal (RGA);6;0.03803245436105476
JARDIM SAO LUIS;Solicitar vistoria e reparo de pontes e viadutos;6;0.03803245436105476
JARDIM SAO LUIS;Denunciar material de construção depositado em vias públicas;6;0.03803245436105476
JARDIM SAO LUIS;Ônibus - Reparar catraca eletrônica, validador ou terminal de recarga com falha;5;0.03169371196754564
JARDIM SAO LUIS;Solicitação de policiamento;5;0.03169371196754564
JARDIM SAO LUIS;Reclamação de filas e tumulto em terminais de ônibus;5;0.03169371196754564
JARDIM SAO LUIS;Vaga de estacionamento na via - solicitar análise de proibição;5;0.03169371196754564
JARDIM SAO LUIS;Denunciar negligência e abandono de criança ou adolescente;5;0.03169371196754564
JARDIM SAO LUIS;ATENDE+ - Reclamar de conduta de motorista;5;0.03169371196754564
JARDIM SAO LUIS;Vistoria e reparo de pontes e viadutos;4;0.02535496957403651
JARDIM SAO LUIS;Guia rebaixada - solicitar fiscalização de rebaixamento irregular;4;0.02535496957403651
JARDIM SAO LUIS;Denúncia de má conduta dos funcionários (motoristas /coletores);4;0.02535496957403651
JARDIM SAO LUIS;Ciclovias, ciclofaixas e ciclorrotas - Solicitar avaliação da infraestrutura;4;0.02535496957403651
JARDIM SAO LUIS;Denúncia de ocupação irregular de área verde localizada em área privada dentro do município;4;0.02535496957403651
JARDIM SAO LUIS;Guias e Postes - Solicitar pintura;4;0.02535496957403651
JARDIM SAO LUIS;Denunciar violência e maus tratos de criança ou adolescente;4;0.02535496957403651
JARDIM SAO LUIS;Remoção do contêiner de coleta seletiva;4;0.02535496957403651
JARDIM SAO LUIS;Animais silvestres feridos ? Solicitar atendimento veterinário;4;0.02535496957403651
JARDIM SAO LUIS;Ocorrência com pessoa desprotegida;4;0.02535496957403651
JARDIM SAO LUIS;Sugerir obras de drenagem em córregos;4;0.02535496957403651
JARDIM SAO LUIS;Nivelamento de vias de terra;4;0.02535496957403651
JARDIM SAO LUIS;Solicitar certidão de numeração e denominação de imóveis;4;0.02535496957403651
JARDIM SAO LUIS;Maria da Penha;4;0.02535496957403651
JARDIM SAO LUIS;Feira Livre - Fazer reclamação sobre falta de limpeza da rua;4;0.02535496957403651
JARDIM SAO LUIS;Denunciar cheiro forte causando incômodo;4;0.02535496957403651
JARDIM SAO LUIS;Circulação de caminhões - Solicitar avaliação;4;0.02535496957403651
JARDIM SAO LUIS;Ônibus ? Elogiar empresa operadora;3;0.01901622718052738
JARDIM SAO LUIS;Selo de identificação de estabelecimento gerador de resíduos de saúde ? 1ª e 2ª via;3;0.01901622718052738
JARDIM SAO LUIS;Solicitar certidão de auto de multa de imóvel;3;0.01901622718052738
JARDIM SAO LUIS;Vaga de estacionamento na via - solicitar desativação ou modificação;3;0.01901622718052738
JARDIM SAO LUIS;Furto ou tentativa de furto;3;0.01901622718052738
JARDIM SAO LUIS;Denunciar irregularidades em creches conveniadas;3;0.01901622718052738
JARDIM SAO LUIS;Propaganda irregular - solicitar remoção;3;0.01901622718052738
JARDIM SAO LUIS;Solicitar limpeza e manutenção de monumentos públicos;3;0.01901622718052738
JARDIM SAO LUIS;Denunciar violência e maus tratos de pessoa idosa;3;0.01901622718052738
JARDIM SAO LUIS;Agressão;3;0.01901622718052738
JARDIM SAO LUIS;Olho Vivo - Reclamações;3;0.01901622718052738
JARDIM SAO LUIS;Reparo e manutenção de relógios de rua;3;0.01901622718052738
JARDIM SAO LUIS;Reclamação de sinalização inadequada de terminais de ônibus;3;0.01901622718052738
JARDIM SAO LUIS;Descarte de entulho em flagrante;3;0.01901622718052738
JARDIM SAO LUIS;Solicitar instalação de contêiner para coleta seletiva;3;0.01901622718052738
JARDIM SAO LUIS;Ciclovias, ciclofaixas e ciclorrotas - Sugerir implantação;3;0.01901622718052738
JARDIM SAO LUIS;Denunciar panfletagem irregular;3;0.01901622718052738
JARDIM SAO LUIS;Recolocação e ajuste de paralelepípedo;2;0.012677484787018255
JARDIM SAO LUIS;Bilhete Único - Solicitar instalação de pontos de venda e recarga;2;0.012677484787018255
JARDIM SAO LUIS;Auxílio Brasil - Denunciar cadastramento/recebimento de benefício indevido;2;0.012677484787018255
JARDIM SAO LUIS;Sugerir criação e ampliação de estacionamento de veículos em vias públicas;2;0.012677484787018255
JARDIM SAO LUIS;Transporte Escolar - Denúncia ou reclamação de irregularidades ou problemas no transporte;2;0.012677484787018255
JARDIM SAO LUIS;Veículo abandonado em próprio municipal;2;0.012677484787018255
JARDIM SAO LUIS;Faixas e corredores de ônibus - Solicitar implantação;2;0.012677484787018255
JARDIM SAO LUIS;Rompimento de adutora;2;0.012677484787018255
JARDIM SAO LUIS;Denunciar exploração sexual;2;0.012677484787018255
JARDIM SAO LUIS;Denunciar fechamento de ruas e vilas;2;0.012677484787018255
JARDIM SAO LUIS;Ônibus - Solicitar criação de partida em uma linha;2;0.012677484787018255
JARDIM SAO LUIS;Microdrenagem;2;0.012677484787018255
JARDIM SAO LUIS;Reclamações sobre coleta de resíduos de serviços de saúde;2;0.012677484787018255
JARDIM SAO LUIS;Desentendimento;2;0.012677484787018255
JARDIM SAO LUIS;Ato obsceno;2;0.012677484787018255
JARDIM SAO LUIS;Denúncia de edificação não adaptada às normas de segurança;2;0.012677484787018255
JARDIM SAO LUIS;Faixas e corredores de ônibus - Solicitar avaliação de problemas;2;0.012677484787018255
JARDIM SAO LUIS;Denúncia de má conduta dos funcionários de limpeza;1;0.006338742393509128
JARDIM SAO LUIS;Publicidade - solicitar fiscalização de publicidade irregular;1;0.006338742393509128
JARDIM SAO LUIS;Dano ao patrimônio;1;0.006338742393509128
JARDIM SAO LUIS;Ausência de coleta do contêiner para coleta seletiva;1;0.006338742393509128
JARDIM SAO LUIS;Ponto de ônibus ? Solicitar reinstalação e/ou substituição de modelo antigo (madeira ou tubo) por modelo novo (totem metálico);1;0.006338742393509128
JARDIM SAO LUIS;Trabalho Infantil - Solicitar atendimento social para criança ou adolescente;1;0.006338742393509128
JARDIM SAO LUIS;Bilhete Único - Relatar erro de cobrança em integração (ônibus e mêtro/trem);1;0.006338742393509128
JARDIM SAO LUIS;Implantação de coleta porta-porta;1;0.006338742393509128
JARDIM SAO LUIS;Denunciar trabalho escravo;1;0.006338742393509128
JARDIM SAO LUIS;Instalação de contêiner para coleta seletiva;1;0.006338742393509128
JARDIM SAO LUIS;Solicitar certidão de demolição de imóveis;1;0.006338742393509128
JARDIM SAO LUIS;Denúncia de condições inadequadas de equipamentos de transportes (elevadores, escadas rolantes, plataforma de elevação vertical);1;0.006338742393509128
JARDIM SAO LUIS;Transporte Escolar - Denúncia de conduta ou postura do condutor;1;0.006338742393509128
JARDIM SAO LUIS;Suicídio ou Tentativa de Suicídio;1;0.006338742393509128
JARDIM SAO LUIS;Rompimento de galeria de águas pluviais;1;0.006338742393509128
JARDIM SAO LUIS;Reclamação de falta de limpeza de terminais de ônibus;1;0.006338742393509128
JARDIM SAO LUIS;Produtos perigosos;1;0.006338742393509128
JARDIM SAO LUIS;Ônibus - Elogiar ou sugerir melhorias ao Sistema Olho Vivo;1;0.006338742393509128
JARDIM SAO LUIS;Denúncia de irregularidade em locais com lotação superior a 250 pessoas;1;0.006338742393509128
JARDIM SAO LUIS;Ônibus fretado - Denúncia ou reclamação de irregularidades ou problemas no transporte;1;0.006338742393509128
JARDIM SAO LUIS;Vazamento de gás;1;0.006338742393509128
JARDIM SAO LUIS;Acessibilidade - Solicitar fiscalização em edificações;1;0.006338742393509128
JARDIM SAO LUIS;Limpeza Urbana - Fazer elogio aos funcionários;1;0.006338742393509128
JARDIM SAO LUIS;Explosão;1;0.006338742393509128
JARDIM SAO LUIS;Transporte Escolar Gratuito - Denúncia de conduta ou postura do condutor;1;0.006338742393509128
JARDIM SAO LUIS;Funcionários da CET - Fazer elogio;1;0.006338742393509128
JARDIM SAO LUIS;Ocorrências com Drogas;1;0.006338742393509128
JARDIM SAO LUIS;Denúncia de colocação de lixo reciclável fora do horário de coleta;1;0.006338742393509128
JARDIM SAO LUIS;Denunciar violação de direitos humanos da população em situação de rua;1;0.006338742393509128
JARDIM SAO LUIS;Incêndio;1;0.006338742393509128
JARDIM SAO LUIS;Transporte Escolar Gratuito - Denúncia de irregularidade no transporte escolar;1;0.006338742393509128
JARDIM SAO LUIS;Sugerir criação e ampliação de vagas para Idoso/Defis em vias públicas;1;0.006338742393509128
JARDIM SAO LUIS;ATENDE+ - Comunicar colisão de veículo do Atende+;1;0.006338742393509128
JARDIM SAO LUIS;Ciclovias, ciclofaixas e ciclorrotas - solicitar manutenção da sinalização e pintura;1;0.006338742393509128
JARDIM SAO LUIS;Denúncia de grande gerador de resíduos colocando lixo na coleta normal;1;0.006338742393509128
JOSE BONIFACIO;Tapa-buraco;1764;20.336638229190683
JOSE BONIFACIO;Entulho e grandes objetos em via pública - solicitar remoção;835;9.62646991007609
JOSE BONIFACIO;Guias, sarjetas e sarjetões - solicitar manutenção;455;5.245561448005534
JOSE BONIFACIO;Praça e canteiro central - solicitar roçada;342;3.9428176158635004
JOSE BONIFACIO;Árvore ? Solicitar avaliação em calçadas e praças para fins de poda ou remoção;342;3.9428176158635004
JOSE BONIFACIO;Ônibus - Reclamar de intervalo excessivo da linha;302;3.4816693566981782
JOSE BONIFACIO;Baixas temperaturas ? Solicitar atendimento social;262;3.020521097532857
JOSE BONIFACIO;Solicitar limpeza de bueiros, boca de lobo e poços de visita;243;2.801475674429329
JOSE BONIFACIO;Guias e sarjetas - Solicitar capinação;225;2.5939589578049342
JOSE BONIFACIO;Reclamação de poluição sonora - PSIU;221;2.547844131888402
JOSE BONIFACIO;Reclamação;213;2.455614480055338
JOSE BONIFACIO;Reformar galerias de águas de chuvas (pluviais);167;1.925293982015218
JOSE BONIFACIO;Solicitar remoção de veículo/carcaça abandonado na via pública;160;1.8445930366612864
JOSE BONIFACIO;Fazer reclamação de falta de varrição;121;1.394973483975098
JOSE BONIFACIO;Pessoa em situação de rua ? Solicitar atendimento social;117;1.3488586580585658
JOSE BONIFACIO;Ônibus - Reclamar de descumprimento de partida no ponto inicial/final;98;1.129813234955038
JOSE BONIFACIO;Apoio a agente público;88;1.0145261701637076
JOSE BONIFACIO;Ônibus - Denunciar motorista por não atender ao sinal de embarque e desembarque;84;0.9684113442471755
JOSE BONIFACIO;Ônibus ? Denunciar motorista, cobrador ou fiscal por atitude inadequada;81;0.9338252248097763
JOSE BONIFACIO;Denunciar condições inadequadas de criação;73;0.841595572976712
JOSE BONIFACIO;Comércio, serviço e indústria - solicitar fiscalização de funcionamento;70;0.8070094535393129
JOSE BONIFACIO;Solicitar fiscalização de obra e reforma em imóvel particular;67;0.7724233341019138
JOSE BONIFACIO;Denunciar invasão de áreas municipais;62;0.7147798017062486
JOSE BONIFACIO;Circulação e acesso de veículos e pessoas - Solicitar avaliação;61;0.7032510952271155
JOSE BONIFACIO;Solicitar remoção de animal morto em via pública;58;0.6686649757897164
JOSE BONIFACIO;Crimes contra o meio ambiente;58;0.6686649757897164
JOSE BONIFACIO;Queda de árvore;56;0.6456075628314504
JOSE BONIFACIO;Denunciar falta de limpeza de terrenos e imóveis particulares;55;0.6340788563523172
JOSE BONIFACIO;Abelhas e Vespas - Solicitar vistoria em ninhos;53;0.6110214433940512
JOSE BONIFACIO;Drenagem de água da chuva - Bueiros e bocas de lobo;53;0.6110214433940512
JOSE BONIFACIO;Ratos - Solicitar vistoria em local infestado;52;0.5994927369149181
JOSE BONIFACIO;Córrego - solicitar limpeza;47;0.5418492045192529
JOSE BONIFACIO;Escorpião - Solicitar vistoria de local com escorpiões;45;0.5187917915609869
JOSE BONIFACIO;Denunciar descarte irregular de entulho e outros resíduos em área pública;44;0.5072630850818538
JOSE BONIFACIO;Invasão;44;0.5072630850818538
JOSE BONIFACIO;Intensificar fiscalização de veículos estacionados/parados irregularmente;41;0.47267696564445466
JOSE BONIFACIO;Calçada pública - solicitar manutenção;40;0.4611482591653216
JOSE BONIFACIO;Cata Bagulho - Fazer reclamação de não retirada de material;40;0.4611482591653216
JOSE BONIFACIO;Tapa-buraco em faixa exclusiva ou corredor de ônibus;38;0.4380908462070556
JOSE BONIFACIO;Outras ocorrências em escolas;36;0.4150334332487895
JOSE BONIFACIO;Lixeiras públicas - solicitar instalação, manutenção ou limpeza;34;0.39197602029052336
JOSE BONIFACIO;Castrar cães e gatos gratuitamente;33;0.38044731381139035
JOSE BONIFACIO;Ocorrências com animais silvestres;32;0.36891860733225734
JOSE BONIFACIO;Praças - sugerir reforma e revitalização;32;0.36891860733225734
JOSE BONIFACIO;Instalação e remoção de lixeira;32;0.36891860733225734
JOSE BONIFACIO;Reclamações sobre coleta de lixo domiciliar;31;0.3573899008531243
JOSE BONIFACIO;Árvore em área interna ? Solicitar autorização para remoção de árvore com apresentação de laudo;31;0.3573899008531243
JOSE BONIFACIO;Solicitar limpeza da via pública após enchentes ou eventos;31;0.3573899008531243
JOSE BONIFACIO;Risco de desabamento;31;0.3573899008531243
JOSE BONIFACIO;Bilhete Único - Relatar falha na recarga;30;0.34586119437399127
JOSE BONIFACIO;Ônibus - Reclamar de veículo com superlotação;29;0.3343324878948582
JOSE BONIFACIO;Ônibus ? Solicitar criação ou reativação de linha;28;0.3228037814157252
JOSE BONIFACIO;Risco iminente de queda de árvore;27;0.3112750749365921
JOSE BONIFACIO;Descarte de entulho em flagrante;27;0.3112750749365921
JOSE BONIFACIO;Árvore em área interna - Comunicar poda à Prefeitura;25;0.28821766197832605
JOSE BONIFACIO;Árvore - denunciar poda ou remoção não autorizada;25;0.28821766197832605
JOSE BONIFACIO;Ônibus ? Solicitar implantação de ponto ou abrigo;25;0.28821766197832605
JOSE BONIFACIO;Acessibilidade - solicitar avaliação de obstáculo na calçada;25;0.28821766197832605
JOSE BONIFACIO;Solicitar lavagem de calçadões e locais públicos;25;0.28821766197832605
JOSE BONIFACIO;Praças - Solicitar manutenção de equipamentos (mesas, bancos, brinquedos e equipamentos de ginástica);23;0.26516024902005997
JOSE BONIFACIO;Calçada particular - denunciar calçada danificada ou inexistente;22;0.2536315425409269
JOSE BONIFACIO;Guias e Postes - Solicitar pintura;22;0.2536315425409269
JOSE BONIFACIO;Avisar sobre animal agressor em vias públicas;22;0.2536315425409269
JOSE BONIFACIO;Ônibus - Manutenção do veículo em geral;22;0.2536315425409269
JOSE BONIFACIO;Semáforo de veículos e pedestres - Sugerir ajuste de tempo;21;0.24210283606179386
JOSE BONIFACIO;Rachadura de Edificação;21;0.24210283606179386
JOSE BONIFACIO;Reclamação Anônima (Uso exclusivo da Ouvidoria);20;0.2305741295826608
JOSE BONIFACIO;Instalação de contêiner para coleta de lixo domiciliar;20;0.2305741295826608
JOSE BONIFACIO;Ônibus - Denunciar motorista por direção perigosa;19;0.2190454231035278
JOSE BONIFACIO;Inundação;18;0.20751671662439475
JOSE BONIFACIO;Ônibus - Elogiar o(a) motorista, cobrador(a) ou fiscal;17;0.19598801014526168
JOSE BONIFACIO;Vielas e escadarias - solicitar manutenção;16;0.18445930366612867
JOSE BONIFACIO;Avaliação de animal em sofrimento sem proprietário para eutanásia (morte sem dor);16;0.18445930366612867
JOSE BONIFACIO;Ônibus - Reclamar de motorista por atraso na partida;16;0.18445930366612867
JOSE BONIFACIO;Água limpa e parada ? Solicitar vistoria de local com acúmulo;15;0.17293059718699563
JOSE BONIFACIO;Bilhete Único - Relatar erro de cobrança em integração (ônibus e metrô/trem);15;0.17293059718699563
JOSE BONIFACIO;Solicitar fiscalização de estabelecimento com venda de bebida alcoólica entre 1h e 5h da manhã;14;0.1614018907078626
JOSE BONIFACIO;Desabamento;14;0.1614018907078626
JOSE BONIFACIO;Foco de dengue - Solicitar vistoria de local com água parada;14;0.1614018907078626
JOSE BONIFACIO;Atitude Suspeita;13;0.14987318422872953
JOSE BONIFACIO;Erosão;13;0.14987318422872953
JOSE BONIFACIO;Perturbação do sossego;13;0.14987318422872953
